epoch,mse
1174,0.00015092750273627237
1175,0.00015077174477612173
1176,0.00015061629580666083
1177,0.00015046111382486003
1178,0.0001503063107112271
1179,0.00015015178260857162
1180,0.0001499975674324584
1181,0.00014984360903344592
1182,0.00014968995662549846
1183,0.00014953675128680398
1184,0.00014938372372687647
1185,0.0001492311095508034
1186,0.00014907873669981107
1187,0.00014892664263436477
1188,0.00014877490338712152
1189,0.00014862341455700425
1190,0.00014847230835738726
1191,0.00014832142996551673
1192,0.00014817087276440817
1193,0.00014802060215854564
1194,0.00014787061454004248
1195,0.00014772098394092264
1196,0.00014757165429964494
1197,0.00014742257655110915
1198,0.00014727378938629774
1199,0.0001471253405372426
1200,0.00014697714531221255
1201,0.00014682921627111114
1202,0.00014668156751540063
1203,0.0001465343126462508
1204,0.00014638729577828407
1205,0.00014624054840576406
1206,0.0001460941100270017
1207,0.00014594791617654674
1208,0.00014580209215533184
1209,0.00014565649824506205
1210,0.0001455111673893241
1211,0.000145366160492144
1212,0.00014522141738515016
1213,0.0001450769535984253
1214,0.00014493274787034667
1215,0.00014478888414528484
1216,0.0001446452916329844
1217,0.0001445019131989983
1218,0.00014435889295562289
1219,0.00014421610442655024
1220,0.0001440736004425575
1221,0.000143931387875887
1222,0.0001437894278144163
1223,0.0001436475306365638
1224,0.00014350634128596951
1225,0.00014336520260634813
1226,0.00014322433223718515
1227,0.00014308375253872075
1228,0.0001429434019600164
1229,0.00014280338759177608
1230,0.00014266357235381708
1231,0.00014252408527046776
1232,0.00014238469044046612
1233,0.00014224583265994893
1234,0.00014210712025016439
1235,0.00014196863220851562
1236,0.00014183049732920198
1237,0.0001416925734865513
1238,0.00014155487066069998
1239,0.00014141747932991587
1240,0.00014128035387468002
1241,0.0001411434934972665
1242,0.0001410068678975187
1243,0.00014087051684035092
1244,0.00014073430345605328
1245,0.00014059847591131554
1246,0.0001404629587604007
1247,0.00014032762540853023
1248,0.00014019256801920524
1249,0.0001400577152516834
1250,0.00013992312315366863
1251,0.00013978886781867248
1252,0.0001396548085316193
1253,0.00013952091120483998
1254,0.0001393874425579129
1255,0.0001392541297057202
1256,0.00013912102364893378
1257,0.00013898824219389847
1258,0.0001388556708835898
1259,0.00013872338585192855
1260,0.0001385913137412245
1261,0.00013845947360709154
1262,0.0001383279203762252
1263,0.00013819657856528996
1264,0.00013806547445840585
1265,0.00013793464952296524
1266,0.0001378039893677002
1267,0.0001376736962361398
1268,0.0001375435833059745
1269,0.00013741370036517267
1270,0.00013728406773644538
1271,0.00013715459661836003
1272,0.00013702551195309806
1273,0.0001368965950897609
1274,0.00013676791013021367
1275,0.0001366394501199455
1276,0.00013651120656070002
1277,0.00013638329522650076
1278,0.00013625555788671326
1279,0.0001361280233303031
1280,0.00013600076497006784
1281,0.00013587372277577416
1282,0.00013574693997982093
1283,0.00013562035846468942
1284,0.0001354939747585559
1285,0.00013536788078846298
1286,0.00013524201063118
1287,0.00013511635020509971
1288,0.00013499092616031853
1289,0.00013486574431240402
1290,0.00013474076411715462
1291,0.00013461604158227614
1292,0.00013449152190056629
1293,0.0001343672339095663
1294,0.00013424315794919312
1295,0.00013411931456071727
1296,0.00013399566427380578
1297,0.00013387229294180525
1298,0.00013374916006746325
1299,0.00013362619931123304
1300,0.00013350348321168265
1301,0.0001333809799967722
1302,0.00013325868852240205
1303,0.000133136622083244
1304,0.00013301478048140413
1305,0.00013289314461122832
1306,0.0001327717284362768
1307,0.00013265054534953446
1308,0.0001325295456359902
1309,0.00013240873451933556
1310,0.0001322882250847898
1311,0.0001321678948536932
1312,0.00013204778745405513
1313,0.0001319278872187283
1314,0.00013180814116909884
1315,0.00013168873507252165
1316,0.00013156947651833635
1317,0.0001314504167883011
1318,0.0001313315799727463
1319,0.0001312129411801661
1320,0.00013109452900227114
1321,0.00013097631635886238
1322,0.00013085829733050364
1323,0.00013074050449158765
1324,0.00013062291196809384
1325,0.00013050553695556462
1326,0.00013038837062523268
1327,0.00013027139771427381
1328,0.0001301546574566235
1329,0.00013003809948659847
1330,0.0001299217404306596
1331,0.00012980560088417017
1332,0.00012968963029014988
1333,0.0001295739069857765
1334,0.00012945836954893122
1335,0.00012934304055786487
1336,0.00012922790235301887
1337,0.0001291128953170317
1338,0.00012899822892125209
1339,0.00012888356135307995
1340,0.00012876934418222538
1341,0.00012865522408582084
1342,0.00012854124943856488
1343,0.00012842753647244936
1344,0.00012831400248392217
1345,0.0001282004805831593
1346,0.0001280875012074144
1347,0.00012797454442038686
1348,0.00012786178985647724
1349,0.00012774921307456534
1350,0.00012763684397468764
1351,0.00012752465863160144
1352,0.00012741268746663156
1353,0.0001273008871327723
1354,0.00012718930000691107
1355,0.000127077884760728
1356,0.0001269666359923655
1357,0.00012685564326863917
1358,0.0001267448175656014
1359,0.00012663417094828402
1360,0.00012652371405079434
1361,0.0001264134469695653
1362,0.00012630334486944434
1363,0.0001261934738086269
1364,0.00012608375308400366
1365,0.00012597414485040519
1366,0.00012586490944900935
1367,0.0001257557171733317
1368,0.00012564680212931057
1369,0.00012553804460488084
1370,0.0001254294563974551
1371,0.00012532100682481278
1372,0.00012521282491077397
1373,0.00012510478953484659
1374,0.00012499689625105088
1375,0.00012488918988231396
1376,0.00012478175045229674
1377,0.00012467442587896845
1378,0.00012456732641023802
1379,0.0001244603761295975
1380,0.0001243535929686575
1381,0.00012424700752236716
1382,0.0001241405796884766
1383,0.00012403436476242607
1384,0.000123928202618686
1385,0.00012382244486770316
1386,0.00012371673022527774
1387,0.0001236111251937795
1388,0.00012350586433185274
1389,0.00012340070207066266
1390,0.00012329570355037233
1391,0.00012319084990651454
1392,0.00012308622628393143
1393,0.0001229817269373012
1394,0.00012287742452836385
1395,0.00012277336272050078
1396,0.00012266940611743325
1397,0.0001225656210971202
1398,0.00012246202249657052
1399,0.00012235858231524432
1400,0.0001222553256804736
1401,0.00012215223212537222
1402,0.00012204929399268126
1403,0.00012194651992663656
1404,0.00012184397681023078
1405,0.00012174157255505975
1406,0.00012163927993275153
1407,0.00012153725478542918
1408,0.00012143534520868262
1409,0.0001213336047749636
1410,0.00012123203108846036
1411,0.00012113054244794764
1412,0.00012102938247074034
1413,0.00012092831042056494
1414,0.00012082738469135234
1415,0.00012072662648698057
1416,0.0001206260795845951
1417,0.00012052566338613146
1418,0.00012042540850340944
1419,0.00012032531541093348
1420,0.0001202253744037445
1421,0.00012012564299581141
1422,0.00012002598927524263
1423,0.0001199265801582729
1424,0.00011982730776130752
1425,0.00011972820688477982
1426,0.00011962919530861554
1427,0.00011953044696730184
1428,0.00011943182739467228
1429,0.00011933335049034896
1430,0.00011923504641742076
1431,0.00011913687672215014
1432,0.00011903888321256338
1433,0.00011894105035120278
1434,0.0001188433647746063
1435,0.00011874584157805874
1436,0.0001186484808102747
1437,0.00011855125865459169
1438,0.00011845411279719465
1439,0.00011835731636761961
1440,0.00011826053035774918
1441,0.00011816397306810317
1442,0.00011806753573347227
1443,0.00011797126096918649
1444,0.0001178751413681076
1445,0.00011777915091323173
1446,0.00011768331658475252
1447,0.00011758767344048969
1448,0.00011749216987020111
1449,0.00011739680423870532
1450,0.0001173015755997345
1451,0.00011720653711986398
1452,0.00011711163304668258
1453,0.00011701688329922916
1454,0.00011692227204226463
1455,0.00011682781068413477
1456,0.00011673350961480619
1457,0.00011663934680927464
1458,0.00011654534027849821
1459,0.00011645145582732356
1460,0.00011635777506511015
1461,0.00011626420839437163
1462,0.0001161707459192439
1463,0.00011607752549531269
1464,0.00011598437118530644
1465,0.00011589137036025477
1466,0.00011579855832208665
1467,0.00011570590819347406
1468,0.00011561337855210365
1469,0.00011552098862069872
1470,0.0001154287175978484
1471,0.00011533662536060229
1472,0.00011524467156027283
1473,0.0001151528506031245
1474,0.00011506119099212782
1475,0.00011496965279267551
1476,0.00011487826569609992
1477,0.00011478702430531907
1478,0.0001146959146262584
1479,0.00011460494181443841
1480,0.0001145141472870794
1481,0.00011442347263341935
1482,0.00011433293922614075
1483,0.00011424253686386732
1484,0.0001141522448525894
1485,0.00011406216749433269
1486,0.00011397219114634395
1487,0.00011388232065924597
1488,0.00011379264458844304
1489,0.00011370309134050197
1490,0.00011361367064068365
1491,0.0001135243728517108
1492,0.0001134352444630184
1493,0.000113346147594876
1494,0.00011325734048050963
1495,0.00011316863090047701
1496,0.00011308001918166684
1497,0.00011299156801850257
1498,0.00011290324538962347
1499,0.00011281503744351926
1500,0.00011272699280782955
1501,0.00011263906204469092
1502,0.00011255127432311625
1503,0.00011246364221751217
1504,0.00011237611654904046
1505,0.0001122886459227199
1506,0.00011220144505485699
1507,0.00011211436269700176
1508,0.00011202737101469472
1509,0.00011194052167070974
1510,0.00011185376700207205
1511,0.00011176720888621155
1512,0.00011168074897390075
1513,0.0001115944199082657
1514,0.00011150822833416863
1515,0.00011142217056125669
1516,0.00011133623045797874
1517,0.00011125038538106454
1518,0.00011116475102082552
1519,0.00011107917041343191
1520,0.00011099378928707114
1521,0.0001109084918007141
1522,0.00011082333330736141
1523,0.00011073830146192938
1524,0.00011065339784999682
1525,0.0001105686174731043
1526,0.00011048396671232393
1527,0.00011039943332668302
1528,0.00011031504956514453
1529,0.0001102307997515495
1530,0.0001101466506181894
1531,0.00011006259748349775
1532,0.00010997875138395015
1533,0.00010989498769709133
1534,0.00010981134874824516
1535,0.00010972784348385625
1536,0.00010964444149442012
1537,0.00010956118445628077
1538,0.00010947801544370741
1539,0.00010939502408075489
1540,0.00010931213730316085
1541,0.00010922936549748146
1542,0.00010914669475084938
1543,0.00010906419486316476
1544,0.00010898178870902347
1545,0.00010889946776373516
1546,0.00010881733557145598
1547,0.00010873530011736557
1548,0.00010865339837127095
1549,0.00010857160730738475
1550,0.00010848993501441852
1551,0.00010840838146186047
1552,0.00010832692363347311
1553,0.0001082456192882988
1554,0.00010816443481457714
1555,0.00010808334735528615
1556,0.00010800240599237367
1557,0.00010792153088250109
1558,0.00010784085603700568
1559,0.00010776019925726634
1560,0.00010767977766133542
1561,0.0001075994258731478
1562,0.00010751918168973049
1563,0.00010743905698903251
1564,0.00010735902279306946
1565,0.00010727915503593894
1566,0.0001071993532387424
1567,0.00010711971740979549
1568,0.00010704017819840535
1569,0.00010696072985647284
1570,0.00010688141813383315
1571,0.0001068022371817464
1572,0.00010672309824376833
1573,0.00010664417898295677
1574,0.00010656534008269195
1575,0.00010648658998236478
1576,0.00010640797185465361
1577,0.00010632946369917329
1578,0.00010625107480093313
1579,0.00010617279489352845
1580,0.0001060946269185504
1581,0.00010601655876618183
1582,0.00010593862834640152
1583,0.00010586078849493839
1584,0.00010578307051666617
1585,0.00010570546128105669
1586,0.00010562797746052591
1587,0.00010555057063461717
1588,0.00010547332244309966
1589,0.0001053961641904549
1590,0.00010531911542231354
1591,0.00010524217148850464
1592,0.0001051653382869538
1593,0.00010508862409012702
1594,0.00010501200950055588
1595,0.0001049355144076083
1596,0.00010485912203480855
1597,0.000104782824889583
1598,0.00010470666434934645
1599,0.00010463058682273883
1600,0.00010455464978317743
1601,0.00010447880454930142
1602,0.0001044030680936259
1603,0.00010432743549990272
1604,0.00010425190485678046
1605,0.00010417649746870196
1606,0.00010410118341732047
1607,0.00010402598433514113
1608,0.00010395086609259137
1609,0.00010387588981824391
1610,0.00010380101541795248
1611,0.00010372622832020225
1612,0.00010365156790128905
1613,0.00010357699670369585
1614,0.00010350254321045787
1615,0.00010342817820763753
1616,0.00010335392652521397
1617,0.00010327979232770542
1618,0.00010320574009191379
1619,0.00010313181315688013
1620,0.00010305797956201807
1621,0.00010298423882813412
1622,0.00010291059296710584
1623,0.00010283707341003946
1624,0.0001027636812769152
1625,0.00010269035937623098
1626,0.00010261714716220473
1627,0.0001025439779957527
1628,0.00010247103001659018
1629,0.00010239809674048122
1630,0.00010232529300863029
1631,0.00010225260880103368
1632,0.00010217998723507831
1633,0.00010210749870800861
1634,0.00010203509688265454
1635,0.00010196279629960339
1636,0.00010189058776940558
1637,0.00010181847889544394
1638,0.00010174648049643515
1639,0.000101674614199744
1640,0.0001016027819825186
1641,0.00010153110812220984
1642,0.00010145950865587154
1643,0.00010138800232359097
1644,0.0001013165846900371
1645,0.00010124529522643193
1646,0.00010117410833037171
1647,0.00010110299723609895
1648,0.00010103198980373079
1649,0.00010096107635508458
1650,0.00010089025198448579
1651,0.00010081953441691377
1652,0.00010074893505021455
1653,0.00010067841571174975
1654,0.00010060798435663956
1655,0.00010053765885403146
1656,0.00010046743353390411
1657,0.0001003972967563559
1658,0.00010032726142845513
1659,0.00010025730360475989
1660,0.00010018746913979714
1661,0.00010011772049756451
1662,0.00010004806568114619
1663,9.997850783992907e-05
